t,x,y,yaw,roll,pitch,state,target_id
1789540231.963913,11.628203049719522,0.9113682386538756,-0.37571829361449577,1.2039722985305939e-06,-3.89617336741109e-05,NAVIGATING,door_blue_df7a1e
1789540232.314021,11.628208742000247,0.9085428598136827,-0.3446807698333331,2.1914585736914334e-07,-7.055864364319079e-06,NAVIGATING,door_blue_df7a1e
1789540232.6638212,11.628209766944265,0.905489687364438,-0.31307388133711894,3.9880223425386516e-08,-1.277224847032326e-06,NAVIGATING,door_blue_df7a1e
1789540233.0139024,11.62820993767017,0.9022122297480628,-0.28087828043006763,7.244991330804841e-09,-2.3068371550458364e-07,NAVIGATING,door_blue_df7a1e
1789540233.3639553,11.628209949646498,0.8979859233427795,-0.2414357101353938,9.25846752448177e-10,-2.8892420465885578e-08,NAVIGATING,door_blue_df7a1e
1789540233.7157893,11.628209936410261,0.8949927110635381,-0.21463143863097023,2.2676292189941165e-10,-6.625527308014127e-09,NAVIGATING,door_blue_df7a1e
1789540234.0640492,11.631440955306564,0.8912584029760182,-0.18763999451893698,1.271476798019459e-10,-2.5537116402594044e-09,NAVIGATING,door_blue_df7a1e
1789540234.4137437,11.643989160769001,0.8867271442382613,-0.16832189258919894,3.671199003293585e-11,6.79514398620202e-11,NAVIGATING,door_blue_df7a1e
1789540234.763895,11.659101400050305,0.8815249296461128,-0.14484763555465338,1.989373580263616e-11,8.282325299427668e-10,NAVIGATING,door_blue_df7a1e
1789540235.1141672,11.662848545915157,0.8764674643450827,-0.10702375914773844,-3.3846699385769427e-09,-1.763255764381987e-05,NAVIGATING,door_blue_df7a1e
1789540235.4641488,11.66285125071645,0.8718899127891583,-0.07065862792080825,-4.0394052030692493e-11,-3.19279733798331e-06,NAVIGATING,door_blue_df7a1e
1789540235.813794,11.662851683414077,0.8680867983889731,-0.04097832882693935,9.72098144586743e-11,-8.132119167598783e-07,NAVIGATING,door_blue_df7a1e
1789540236.164087,11.670122932312216,0.8647192833237002,-0.016287673540004714,1.1470878577722842e-10,-1.4805583403491705e-07,NAVIGATING,door_blue_df7a1e
1789540236.5136657,11.685422433708101,0.8613062602436822,0.009412267814817018,3.746769713701416e-11,-1.839973242503624e-08,NAVIGATING,door_blue_df7a1e
1789540236.8636959,11.697997377022181,0.8579245614424627,0.037745346785362725,-8.986491705747507e-09,-2.4338646537255946e-05,NAVIGATING,door_blue_df7a1e
1789540237.2138925,11.698001191149986,0.8531724864973667,0.07483994756296171,-7.933950494787203e-10,-4.40723781407349e-06,NAVIGATING,door_blue_df7a1e
1789540237.592978,11.698001899262996,0.848616825569204,0.11111936599765374,1.2852057672525968e-11,-7.974322852701433e-07,NAVIGATING,door_blue_df7a1e
1789540237.913801,11.698002042996983,0.8442639304485561,0.1466301060610271,3.6936388716807014e-11,-1.4375594585798772e-07,NAVIGATING,door_blue_df7a1e
1789540238.2638977,11.6980020920857,0.8393156686548625,0.18828494031231202,2.4762198435960804e-11,-1.7715559864940097e-08,NAVIGATING,door_blue_df7a1e
1789540238.6146789,11.698002122093877,0.8346749584262678,0.22895126151663117,1.9835937038565648e-11,-1.4191169059896096e-09,NAVIGATING,door_blue_df7a1e
1789540238.9639513,11.698002140161163,0.83175520765453,0.255538834449663,1.7559163976172556e-11,3.7404902711071673e-10,NAVIGATING,door_blue_df7a1e
1789540239.3139808,11.69800216593028,0.8276405678707905,0.29466909764143207,1.6918795270901367e-11,8.830201150694442e-10,NAVIGATING,door_blue_df7a1e
1789540239.6639488,11.698002186706303,0.8244573034531307,0.32661481769035644,1.701315753066196e-11,9.35562525547917e-10,NAVIGATING,door_blue_df7a1e
1789540240.0151198,11.69800221115898,0.8209349723953893,0.3641851979327938,1.7309743968781477e-11,9.502106833424895e-10,NAVIGATING,door_blue_df7a1e
1789540240.3638742,11.698002231108699,0.8182493278937129,0.3948781763548639,1.735996310051399e-11,9.550583191506797e-10,NAVIGATING,door_blue_df7a1e
1789540240.7142334,11.698002250568557,0.8157916366079434,0.4250287643722894,1.703734448594053e-11,9.549457212789737e-10,NAVIGATING,door_blue_df7a1e
1789540241.0645506,11.698002273221551,0.8131440404315959,0.4605137839600361,1.679746279989984e-11,9.523917248013031e-10,NAVIGATING,door_blue_df7a1e
1789540241.4143083,11.698002291518042,0.8111892419641142,0.4895199863555966,1.6577074909244154e-11,9.510221382408363e-10,NAVIGATING,door_blue_df7a1e
1789540241.7640748,11.698002309284893,0.8094628930819899,0.5180251436823206,1.6300791832995598e-11,9.504690953216243e-10,NAVIGATING,door_blue_df7a1e
1789540242.1137936,11.69800232651053,0.8079644708207786,0.5460395528610749,1.6031660906556474e-11,9.50003538737922e-10,NAVIGATING,door_blue_df7a1e
